ph,temp,do_sat,turbidity,nitrate,conductivity
-0.046794,-0.059922,-0.222834,0.231410,0.781947,-1.797404
1.675023,-1.028959,1.510795,3.181744,1.036743,-1.454860
3.514631,-1.928402,4.395070,4.985868,2.468312,-2.796563
3.224212,-1.180507,3.605732,5.159075,2.847632,-3.468820
0.505564,-0.632231,-0.695876,1.913134,-0.462351,-0.657891
-0.155135,0.420488,-0.207559,1.611790,0.498710,-1.454347
1.431372,-0.680035,1.491413,0.645217,2.004359,-2.193935
-1.067437,0.353150,-1.139567,0.962371,-0.255971,-0.277964
-0.352601,0.229079,-1.011405,1.130745,0.389282,-0.541316
-0.418676,0.494309,-0.747419,0.551915,-0.437598,0.373886
0.334879,-0.487012,-0.347803,0.614607,-0.177847,-0.753813
1.668820,-1.532700,1.226484,2.543516,1.061121,-0.357576
0.566984,0.037535,0.343664,1.822228,0.488069,-1.025153
0.916544,-1.219356,0.707807,1.518805,1.577650,-1.501792
0.573579,-0.693977,0.874323,2.851788,1.500416,-2.342817
-3.186284,2.678839,-3.752554,-2.562366,-1.286591,0.396728
0.548961,-0.202757,0.612130,1.160563,1.441405,-1.798818
-0.861586,-0.031793,-1.186369,-0.520754,-0.143208,0.678732
-1.243815,0.739518,-2.474158,-0.429539,-0.874219,1.189598
0.376778,0.002493,0.089780,0.534150,0.960064,-1.743285
0.307311,0.196134,0.627910,1.971881,0.692461,-1.098535
-0.624188,-0.123903,-1.412099,-0.078003,0.212167,-1.008810
0.611846,-0.161758,1.175385,0.929838,0.380844,-1.372255
-1.597977,0.891274,-2.429254,-0.731471,-0.458012,-0.356338
0.423735,-0.660921,0.413286,1.422063,0.810445,-1.441477
0.104270,0.301128,-0.894403,0.390069,-0.037833,-0.110024
1.858597,-1.476386,2.623204,2.594250,1.925104,-2.482894
0.062174,-0.118219,-0.101528,0.348328,1.240239,-1.920100
0.116072,-0.466459,-0.319459,0.147632,0.924679,-0.646325
-1.039888,1.029641,-1.937209,-0.756336,-1.063514,0.970165
1.578990,-1.229220,1.938067,2.074792,1.092802,-1.090547
-1.679976,1.499854,-1.524500,1.156472,0.038259,-0.868802
-2.866192,1.875785,-4.308601,-2.318936,-1.586193,0.494848
4.126189,-3.510037,5.048027,4.700255,3.536427,-4.127420
1.541344,-0.238509,1.211157,-0.609091,1.326487,-1.662149
0.937951,-0.178834,0.821405,0.562610,1.260312,-2.296446
-1.856547,1.185733,-2.391279,-0.246634,-1.313670,0.193962
1.272020,-0.691111,1.113063,0.956306,2.004015,-2.918964
2.077518,-1.440493,2.168030,4.647978,1.252217,-1.965211
1.898768,-1.036714,2.020257,2.293163,1.632279,-1.997185
